66,"08959064000126","MT","20250821","20250821",10798,"NF","1","5401",940.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
67,"08959064000126","MT","20250822","20250822",10802,"NF","1","5401",770.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
68,"08959064000126","MT","20250821","20250821",10801,"NF","1","5405",1030.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
69,"08959064000126","MT","20250821","20250821",10800,"NF","1","5405",1900.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
70,"08959064000126","MT","20250821","20250821",10799,"NF","1","5910",2121.75,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
71,"08959064000126","MT","20250822","20250822",10803,"NF","1","5401",470.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
72,"08959064000126","MT","20250822","20250822",10804,"NF","1","5401",470.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
73,"08959064000126","MT","20250822","20250822",10805,"NF","1","5405",2798.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
74,"08959064000126","MT","20250822","20250822",10806,"NF","1","5405",1399.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
75,"08959064000126","MT","20250825","20250825",10807,"NF","1","5405",3415.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
76,"08959064000126","MT","20250825","20250825",10808,"NF","1","5401",385.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
77,"08959064000126","MT","20250826","20250826",10809,"NF","1","5405",1186.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
78,"08959064000126","MT","20250826","20250826",10810,"NF","1","5405",243.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
79,"08959064000126","MT","20250826","20250826",10811,"NF","1","5405",571.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
80,"08959064000126","MT","20250826","20250826",10813,"NF","1","5405",801.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
81,"08959064000126","MT","20250826","20250826",10812,"NF","1","5405",1171.50,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
82,"08959064000126","MT","20250826","20250826",10814,"NF","1","5405",886.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
83,"08959064000126","MT","20250826","20250826",10815,"NF","1","5405",1579.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
84,"08959064000126","MT","20250826","20250826",10816,"NF","1","5405",243.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
85,"08959064000126","MT","20250826","20250826",10817,"NF","1","5405",498.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
86,"08959064000126","MT","20250827","20250827",10818,"NF","1","5405",243.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
87,"08959064000126","MT","20250827","20250827",10819,"NF","1","5405",6280.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
88,"08959064000126","MT","20250827","20250827",10821,"NF","1","5405",243.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
89,"08959064000126","MT","20250827","20250827",10820,"NF","1","5405",243.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
90,"08959064000126","MT","20250827","20250827",10822,"NF","1","5405",243.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
91,"08959064000126","MT","20250827","20250827",10823,"NF","1","5405",243.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
92,"08959064000126","MT","20250827","20250827",10824,"NF","1","5401",770.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
93,"08959064000126","MT","20250827","20250827",10825,"NF","1","5405",642.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
94,"08959064000126","MT","20250827","20250827",10826,"NF","1","5401",1330.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
95,"08959064000126","MT","20250827","20250827",10827,"NF","1","5405",3408.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
96,"08959064000126","MT","20250827","20250827",10830,"NF","1","5405",1399.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
97,"08959064000126","MT","20250827","20250827",10829,"NF","1","5405",656.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
98,"08959064000126","MT","20250827","20250827",10828,"NF","1","5405",1915.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
99,"08959064000126","MT","20250827","20250827",10831,"NF","1","5401",1480.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
100,"08959064000126","MT","20250828","20250828",10832,"NF","1","5405",607.50,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
101,"08959064000126","MT","20250828","20250828",10833,"NF","1","5405",607.50,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
102,"08959064000126","MT","20250828","20250828",10834,"NF","1","5405",917.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
103,"08959064000126","MT","20250829","20250829",10835,"NF","1","5405",486.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
104,"08959064000126","MT","20250829","20250829",10836,"NF","1","5405",486.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
105,"08959064000126","MT","20250829","20250829",10837,"NF","1","5401",470.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
106,"08959064000126","MT","20250829","20250829",10838,"NF","1","5405",2041.75,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
107,"08959064000126","MT","20250829","20250829",10839,"NF","1","5405",2161.75,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
108,"08959064000126","MT","20250829","20250829",10840,"NF","1","5405",696.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
109,"51254159000173","SP","20250812","20250812",1238484,"NF","1","6101",1590.00,"0","00",0.0000,1590.00,4.0000,63.60,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
110,"51254159000173","SP","20250825","20250825",1241738,"NF","1","6101",2465.00,"0","00",0.0000,2465.00,4.0000,124.85,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
111,"51254159000173","SP","20250812","20250812",1238485,"NF","1","6101",1050.00,"0","00",0.0000,1050.00,7.0000,73.50,0.00,0.00,"N",0.00,0.0000,0.00,0.00,52.50
112,"14739053000567","MT","20250819","20250819",1067,"NF","2","5411",141.00,"0","60",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
